dt[um],Distance[um],Mag_E[V_per_meter],Mag_E_1[V_per_meter],Mag_E_2[V_per_meter],Mag_E_3[V_per_meter],Mag_E_4[V_per_meter],Mag_E_5[V_per_meter],Mag_E_6[V_per_meter],Mag_E_7[V_per_meter],Mag_E_8[V_per_meter],Mag_E_9[V_per_meter],Mag_E_10[V_per_meter],Mag_E_11[V_per_meter],Mag_E_12[V_per_meter],Mag_E_13[V_per_meter],Mag_E_14[V_per_meter],Mag_E_15[V_per_meter],Mag_E_16[V_per_meter],Mag_E_18[V_per_meter],Mag_E_19[V_per_meter],Mag_E_20[V_per_meter],Mag_E_21[V_per_meter],Mag_E_22[V_per_meter],Mag_E_23[V_per_meter],Mag_E_24[V_per_meter],Mag_E_25[V_per_meter],Mag_E_26[V_per_meter],Mag_E_27[V_per_meter],Mag_E_28[V_per_meter],Mag_E_29[V_per_meter],Mag_E_30[V_per_meter],Mag_E_31[V_per_meter],Mag_E_32[V_per_meter],Mag_E_33[V_per_meter],Mag_E_34[V_per_meter],Mag_E_35[V_per_meter],Mag_E_36[V_per_meter],Mag_E_37[V_per_meter],Mag_E_38[V_per_meter],Mag_E_39[V_per_meter],Mag_E_40[V_per_meter],Mag_E_41[V_per_meter],Mag_E_42[V_per_meter],Mag_E_43[V_per_meter],Mag_E_44[V_per_meter],Mag_E_45[V_per_meter],Mag_E_46[V_per_meter],Mag_E_47[V_per_meter],Mag_E_48[V_per_meter],Mag_E_49[V_per_meter],Mag_E_50[V_per_meter],Mag_E_51[V_per_meter],Mag_E_52[V_per_meter],Mag_E_53[V_per_meter],Mag_E_54[V_per_meter],Mag_E_55[V_per_meter],Mag_E_56[V_per_meter],Mag_E_57[V_per_meter],Mag_E_58[V_per_meter],Mag_E_59[V_per_meter],Mag_E_60[V_per_meter],Mag_E_61[V_per_meter],Mag_E_62[V_per_meter],Mag_E_63[V_per_meter],Mag_E_64[V_per_meter],Mag_E_65[V_per_meter],Mag_E_66[V_per_meter],Mag_E_67[V_per_meter],Mag_E_68[V_per_meter],Mag_E_69[V_per_meter],Mag_E_70[V_per_meter],Mag_E_71[V_per_meter],Mag_E_72[V_per_meter],Mag_E_73[V_per_meter],Mag_E_74[V_per_meter],Mag_E_75[V_per_meter]
1.7,0.623158,1.51897e+07,1.41079e+07,1.30583e+07,1.20931e+07,1.10532e+07,1.00861e+07,9.1445e+06,8.24606e+06,7.21509e+06,6.1895e+06,5.43171e+06,4.64157e+06,3.81368e+06,3.08033e+06,2.44067e+06,1.63277e+06,990383,958742,350918,666810,1.25062e+06,1.85975e+06,2.4872e+06,3.11593e+06,3.75916e+06,4.39954e+06,5.02036e+06,5.6016e+06,6.14609e+06,6.65469e+06,7.12878e+06,7.65036e+06,8.0233e+06,8.2835e+06,8.66117e+06,8.93965e+06,9.02185e+06,9.07059e+06,9.07182e+06,9.00865e+06,8.85353e+06,8.67379e+06,8.49506e+06,8.30687e+06,8.1311e+06,7.97076e+06,7.83884e+06,7.77324e+06,7.78917e+06,7.63915e+06,7.9172e+06,8.21252e+06,8.59715e+06,8.97264e+06,9.38179e+06,9.8784e+06,1.0432e+07,1.09439e+07,1.14431e+07,1.19025e+07,1.23233e+07,1.26992e+07,1.31389e+07,1.3555e+07,1.38363e+07,1.40878e+07,1.49723e+07,1.47293e+07,1.49194e+07,1.51742e+07,1.53422e+07,1.54611e+07,1.54815e+07,1.53818e+07,1.4933e+07
1.7,0.701053,3.80213e+06,3.40164e+06,3.06482e+06,2.7593e+06,2.30904e+06,1.96708e+06,1.62739e+06,1.31116e+06,996505,686225,529955,487232,644567,861557,1.06837e+06,1.35634e+06,1.66918e+06,1.63676e+06,1.87771e+06,2.13333e+06,2.36269e+06,2.59627e+06,2.82262e+06,3.05312e+06,3.28855e+06,3.5306e+06,3.7626e+06,3.98854e+06,4.2129e+06,4.42917e+06,4.64908e+06,4.94258e+06,5.12926e+06,5.2663e+06,5.44936e+06,5.59935e+06,5.60937e+06,5.64239e+06,5.66202e+06,5.61282e+06,5.51689e+06,5.41757e+06,5.31928e+06,5.21395e+06,5.10948e+06,5.01109e+06,4.92932e+06,4.8799e+06,4.90305e+06,4.65815e+06,4.80032e+06,4.95491e+06,5.15411e+06,5.31225e+06,5.49068e+06,5.74197e+06,6.02455e+06,6.29203e+06,6.54624e+06,6.77605e+06,6.98565e+06,7.17916e+06,7.41144e+06,7.6447e+06,7.82061e+06,7.98913e+06,8.70743e+06,8.54418e+06,8.67252e+06,8.83073e+06,8.96888e+06,9.12469e+06,9.24238e+06,9.28483e+06,9.16931e+06
1.7,0.778947,5.59678e+06,5.14059e+06,4.60843e+06,4.07641e+06,3.70478e+06,3.25904e+06,2.84057e+06,2.44695e+06,1.95674e+06,1.53974e+06,1.16782e+06,852909,597489,385687,297476,361136,416639,664172,895983,1.12979e+06,1.37641e+06,1.5936e+06,1.8801e+06,2.15664e+06,2.46744e+06,2.80001e+06,3.12734e+06,3.43805e+06,3.73551e+06,4.01684e+06,4.25816e+06,4.4306e+06,4.63708e+06,4.86401e+06,5.09521e+06,5.28362e+06,5.52616e+06,5.67123e+06,5.77382e+06,5.89842e+06,6.00791e+06,6.11001e+06,6.194e+06,6.25894e+06,6.31623e+06,6.35004e+06,6.36473e+06,6.38166e+06,6.29897e+06,6.71724e+06,6.67014e+06,6.65479e+06,6.63858e+06,6.73023e+06,6.83678e+06,6.90525e+06,7.00221e+06,7.08715e+06,7.18137e+06,7.27464e+06,7.38293e+06,7.48927e+06,7.59938e+06,7.67792e+06,7.69257e+06,7.64734e+06,7.5358e+06,7.5093e+06,7.49534e+06,7.51269e+06,7.42864e+06,7.24425e+06,7.02133e+06,6.8007e+06,6.44674e+06
1.7,0.856842,1.45833e+07,1.33539e+07,1.20672e+07,1.08549e+07,9.78311e+06,8.71507e+06,7.70041e+06,6.74664e+06,5.63667e+06,4.69349e+06,3.93637e+06,3.21749e+06,2.59206e+06,2.08546e+06,1.69261e+06,1.35834e+06,1.2639e+06,1.20603e+06,1.31404e+06,1.6039e+06,1.99549e+06,2.36441e+06,2.86305e+06,3.3622e+06,3.94224e+06,4.58328e+06,5.19332e+06,5.76274e+06,6.31922e+06,6.83878e+06,7.29037e+06,7.70215e+06,8.0407e+06,8.38877e+06,8.83534e+06,9.14725e+06,9.45135e+06,9.62272e+06,9.6997e+06,9.74076e+06,9.72267e+06,9.73465e+06,9.75396e+06,9.76e+06,9.7685e+06,9.7566e+06,9.73307e+06,9.73662e+06,9.64707e+06,9.83491e+06,9.96563e+06,1.00424e+07,1.01251e+07,1.03232e+07,1.05455e+07,1.07551e+07,1.10461e+07,1.12712e+07,1.14872e+07,1.16622e+07,1.18563e+07,1.20497e+07,1.22681e+07,1.24358e+07,1.24383e+07,1.23313e+07,1.22239e+07,1.20459e+07,1.20146e+07,1.20784e+07,1.19467e+07,1.16579e+07,1.12925e+07,1.08827e+07,1.01381e+07
1.7,0.934737,3.65283e+06,4.41167e+06,5.68728e+06,7.02547e+06,8.16939e+06,9.3118e+06,1.03849e+07,1.13813e+07,1.26127e+07,1.35073e+07,1.41731e+07,1.47952e+07,1.52932e+07,1.56474e+07,1.59056e+07,1.6377e+07,1.69706e+07,1.54199e+07,1.55184e+07,1.55882e+07,1.56513e+07,1.5594e+07,1.56863e+07,1.57421e+07,1.59194e+07,1.62031e+07,1.64338e+07,1.66222e+07,1.68394e+07,1.70406e+07,1.71786e+07,1.73635e+07,1.73822e+07,1.74789e+07,1.77996e+07,1.79283e+07,1.80713e+07,1.81038e+07,1.8006e+07,1.78437e+07,1.75765e+07,1.73449e+07,1.71545e+07,1.69721e+07,1.68019e+07,1.66023e+07,1.63876e+07,1.62243e+07,1.59552e+07,1.56487e+07,1.56733e+07,1.56335e+07,1.55554e+07,1.54967e+07,1.54605e+07,1.54382e+07,1.55545e+07,1.5606e+07,1.56635e+07,1.56818e+07,1.57261e+07,1.57882e+07,1.59033e+07,1.60137e+07,1.59766e+07,1.59259e+07,1.48849e+07,1.48436e+07,1.47077e+07,1.46721e+07,1.44455e+07,1.4026e+07,1.35265e+07,1.29702e+07,1.21597e+07
1.7,1.01263,1.30629e+07,1.37339e+07,1.44239e+07,1.53432e+07,1.59495e+07,1.64213e+07,1.68549e+07,1.72259e+07,1.77078e+07,1.8006e+07,1.81523e+07,1.82679e+07,1.8304e+07,1.82544e+07,1.81629e+07,1.82289e+07,1.85448e+07,1.71956e+07,1.70172e+07,1.68379e+07,1.66744e+07,1.64293e+07,1.62854e+07,1.61264e+07,1.60328e+07,1.60007e+07,1.59465e+07,1.58704e+07,1.58079e+07,1.57419e+07,1.56559e+07,1.55993e+07,1.54615e+07,1.52864e+07,1.52153e+07,1.50746e+07,1.4893e+07,1.47091e+07,1.44771e+07,1.41869e+07,1.38344e+07,1.35152e+07,1.32344e+07,1.29682e+07,1.27173e+07,1.24681e+07,1.22373e+07,1.20744e+07,1.20037e+07,1.1188e+07,1.1315e+07,1.12843e+07,1.12213e+07,1.11116e+07,1.09917e+07,1.08869e+07,1.08592e+07,1.07914e+07,1.07237e+07,1.06374e+07,1.0572e+07,1.05201e+07,1.04745e+07,1.03995e+07,1.02148e+07,9.91515e+06,9.93143e+06,9.63638e+06,9.42042e+06,9.25243e+06,9.00433e+06,8.65772e+06,8.25857e+06,7.82326e+06,7.29879e+06
1.7,1.09053,1.3683e+07,1.40818e+07,1.44359e+07,1.5171e+07,1.55764e+07,1.57795e+07,1.59479e+07,1.60571e+07,1.62078e+07,1.62255e+07,1.61342e+07,1.60145e+07,1.58265e+07,1.55856e+07,1.53363e+07,1.5219e+07,1.54074e+07,1.41518e+07,1.38615e+07,1.35867e+07,1.33476e+07,1.30407e+07,1.2818e+07,1.25961e+07,1.24183e+07,1.22853e+07,1.21462e+07,1.19939e+07,1.18496e+07,1.17086e+07,1.15657e+07,1.14374e+07,1.12601e+07,1.10079e+07,1.08034e+07,1.05789e+07,1.02949e+07,1.00609e+07,9.81358e+06,9.51664e+06,9.1827e+06,8.88137e+06,8.61815e+06,8.37494e+06,8.1511e+06,7.94602e+06,7.77491e+06,7.67744e+06,7.76491e+06,6.82025e+06,7.01859e+06,7.03743e+06,7.02958e+06,6.9502e+06,6.84293e+06,6.75187e+06,6.70814e+06,6.63734e+06,6.55861e+06,6.46553e+06,6.38726e+06,6.32098e+06,6.22472e+06,6.0944e+06,5.86203e+06,5.44629e+06,6.12636e+06,5.65657e+06,5.41102e+06,5.20581e+06,4.97533e+06,4.69164e+06,4.36669e+06,4.02122e+06,3.6576e+06
1.7,1.16842,1.2667e+07,1.28356e+07,1.2922e+07,1.33767e+07,1.35519e+07,1.35153e+07,1.34442e+07,1.33171e+07,1.3156e+07,1.29491e+07,1.26676e+07,1.23544e+07,1.20004e+07,1.16354e+07,1.12848e+07,1.10356e+07,1.10995e+07,1.00886e+07,9.76775e+06,9.48564e+06,9.26286e+06,8.95549e+06,8.73791e+06,8.53411e+06,8.34765e+06,8.17998e+06,8.01375e+06,7.83956e+06,7.66197e+06,7.48751e+06,7.31998e+06,7.12521e+06,6.88379e+06,6.5621e+06,6.32492e+06,6.03858e+06,5.70934e+06,5.43145e+06,5.1621e+06,4.88073e+06,4.59467e+06,4.34479e+06,4.1209e+06,3.91869e+06,3.74187e+06,3.59607e+06,3.48609e+06,3.43261e+06,3.5976e+06,2.82884e+06,2.96357e+06,2.95147e+06,2.97974e+06,2.93929e+06,2.87572e+06,2.8179e+06,2.77673e+06,2.70173e+06,2.61724e+06,2.52569e+06,2.45382e+06,2.40549e+06,2.33943e+06,2.22673e+06,2.07138e+06,1.90928e+06,2.42618e+06,2.05312e+06,1.98141e+06,1.92763e+06,1.89952e+06,1.87485e+06,1.84183e+06,1.78699e+06,1.80549e+06
1.7,1.24632,1.22693e+07,1.22904e+07,1.22112e+07,1.24892e+07,1.25236e+07,1.23392e+07,1.21233e+07,1.18536e+07,1.15031e+07,1.11354e+07,1.07283e+07,1.02871e+07,9.81364e+06,9.35069e+06,8.92171e+06,8.56627e+06,8.53383e+06,7.67999e+06,7.314e+06,7.00128e+06,6.77275e+06,6.45408e+06,6.22674e+06,6.01854e+06,5.81636e+06,5.61984e+06,5.42604e+06,5.22975e+06,5.028e+06,4.82742e+06,4.63821e+06,4.41555e+06,4.11844e+06,3.75887e+06,3.53519e+06,3.22346e+06,2.90031e+06,2.61959e+06,2.33594e+06,2.061e+06,1.79646e+06,1.57643e+06,1.37778e+06,1.20855e+06,1.07975e+06,989589,940427,946938,1.2263e+06,920074,714321,618063,674904,666662,644943,623876,602762,531194,453034,379221,318474,284398,361953,441818,663654,1.23041e+06,519740,389097,756460,1.00588e+06,1.23882e+06,1.46024e+06,1.65492e+06,1.80437e+06,2.00808e+06
1.7,1.32421,1.04934e+07,1.03611e+07,1.01249e+07,1.02413e+07,1.01536e+07,9.8403e+06,9.50319e+06,9.1275e+06,8.64438e+06,8.1446e+06,7.6679e+06,7.14926e+06,6.608e+06,6.10776e+06,5.6691e+06,5.30473e+06,5.23585e+06,4.51902e+06,4.2038e+06,3.94414e+06,3.78423e+06,3.52772e+06,3.34386e+06,3.18719e+06,3.02866e+06,2.85599e+06,2.68823e+06,2.53192e+06,2.37399e+06,2.21819e+06,2.07583e+06,1.88973e+06,1.56078e+06,1.29848e+06,1.32997e+06,1.16053e+06,1.14161e+06,1.06088e+06,975340,973342,1.02787e+06,1.11226e+06,1.17237e+06,1.22202e+06,1.26091e+06,1.2501e+06,1.18933e+06,1.07833e+06,803750,1.59339e+06,1.18257e+06,1.05329e+06,967453,927792,936321,943625,987869,1.01593e+06,1.03798e+06,1.0968e+06,1.15522e+06,1.23185e+06,1.38372e+06,1.52407e+06,1.75368e+06,2.26078e+06,1.20521e+06,1.50012e+06,1.69758e+06,1.85526e+06,1.99515e+06,2.11996e+06,2.21797e+06,2.28601e+06,2.39657e+06
1.7,1.40211,8.31105e+06,8.07963e+06,7.74367e+06,7.69398e+06,7.50754e+06,7.11416e+06,6.70574e+06,6.28043e+06,5.73253e+06,5.16737e+06,4.6787e+06,4.14979e+06,3.61304e+06,3.16357e+06,2.82529e+06,2.62568e+06,2.72538e+06,1.87096e+06,1.72964e+06,1.6758e+06,1.71931e+06,1.73375e+06,1.77932e+06,1.85901e+06,1.89423e+06,1.88483e+06,1.88807e+06,1.90943e+06,1.95055e+06,2.00217e+06,2.04738e+06,2.0407e+06,1.99314e+06,2.06193e+06,2.1974e+06,2.22804e+06,2.33104e+06,2.34663e+06,2.37303e+06,2.42363e+06,2.48475e+06,2.53288e+06,2.55035e+06,2.54613e+06,2.52027e+06,2.44475e+06,2.32216e+06,2.1625e+06,1.85726e+06,2.32259e+06,2.03542e+06,1.94513e+06,1.85046e+06,1.79058e+06,1.76705e+06,1.74703e+06,1.78114e+06,1.80219e+06,1.81183e+06,1.85299e+06,1.89309e+06,1.95315e+06,2.08665e+06,2.18968e+06,2.35269e+06,2.72603e+06,2.00957e+06,2.1953e+06,2.29142e+06,2.38093e+06,2.45752e+06,2.51458e+06,2.53579e+06,2.52686e+06,2.54838e+06
1.7,1.48,5.7754e+06,5.55975e+06,5.25011e+06,5.12098e+06,4.91875e+06,4.51911e+06,4.07734e+06,3.61259e+06,2.97754e+06,2.30796e+06,1.8645e+06,1.49915e+06,1.31685e+06,1.37703e+06,1.60275e+06,2.06069e+06,2.58976e+06,1.74224e+06,2.0506e+06,2.31546e+06,2.50688e+06,2.68216e+06,2.86034e+06,3.01508e+06,3.12248e+06,3.18762e+06,3.24072e+06,3.29632e+06,3.36148e+06,3.41693e+06,3.44248e+06,3.41462e+06,3.39278e+06,3.39271e+06,3.38348e+06,3.331e+06,3.31287e+06,3.24084e+06,3.1917e+06,3.14584e+06,3.09618e+06,3.04936e+06,2.99951e+06,2.94058e+06,2.86411e+06,2.75003e+06,2.60396e+06,2.44018e+06,2.22731e+06,2.33024e+06,2.14643e+06,2.09361e+06,2.01567e+06,1.95929e+06,1.92352e+06,1.89497e+06,1.93418e+06,1.96383e+06,1.97247e+06,2.00319e+06,2.0318e+06,2.07686e+06,2.20528e+06,2.27822e+06,2.38471e+06,2.66137e+06,2.29697e+06,2.34351e+06,2.36458e+06,2.40738e+06,2.44318e+06,2.45426e+06,2.41902e+06,2.35063e+06,2.31002e+06
1.9,0,5.00558e+06,4.98662e+06,4.98723e+06,4.64887e+06,4.61436e+06,4.547e+06,4.44449e+06,4.32325e+06,4.15633e+06,4.07994e+06,3.99667e+06,3.85213e+06,3.69193e+06,3.58401e+06,3.49035e+06,3.56365e+06,3.84378e+06,3.01869e+06,2.89408e+06,2.77165e+06,2.65024e+06,2.56748e+06,2.46343e+06,2.34314e+06,2.24487e+06,2.15177e+06,2.02186e+06,1.88076e+06,1.7512e+06,1.60739e+06,1.42622e+06,1.23517e+06,1.08957e+06,1.02262e+06,931977,887273,877113,873604,943474,991042,1.04645e+06,1.12124e+06,1.18848e+06,1.23787e+06,1.26396e+06,1.27521e+06,1.29153e+06,1.27246e+06,1.0677e+06,1.34684e+06,1.26483e+06,1.23616e+06,1.17148e+06,1.09427e+06,1.03147e+06,936996,904585,872998,822694,794330,759840,687250,687213,781331,1.02168e+06,1.90323e+06,1.57853e+06,942008,872227,896457,943105,973403,995807,1.01653e+06,1.03511e+06
1.9,0.0778947,5.58432e+06,5.60591e+06,5.65809e+06,5.39548e+06,5.39143e+06,5.36123e+06,5.30165e+06,5.22553e+06,5.09362e+06,5.06024e+06,5.01264e+06,4.89867e+06,4.78357e+06,4.70795e+06,4.62695e+06,4.72105e+06,5.03484e+06,4.11951e+06,3.99651e+06,3.86872e+06,3.72714e+06,3.63639e+06,3.52521e+06,3.40013e+06,3.29891e+06,3.20027e+06,3.0661e+06,2.91633e+06,2.77278e+06,2.61631e+06,2.42868e+06,2.21906e+06,1.97659e+06,1.83171e+06,1.6894e+06,1.51345e+06,1.34206e+06,1.13244e+06,1.01912e+06,934047,873832,860039,881244,917539,961358,1.01051e+06,1.07753e+06,1.11915e+06,1.1062e+06,850826,950853,975022,940423,863782,777469,678989,665421,632167,595245,569050,527369,459596,491400,615106,893086,1.86154e+06,1.58015e+06,755836,603930,562279,579867,625277,686574,749072,809023
1.9,0.155789,6.16979e+06,6.2349e+06,6.34143e+06,6.15497e+06,6.18357e+06,6.19348e+06,6.17914e+06,6.14948e+06,6.06779e+06,6.08391e+06,6.073e+06,5.99065e+06,5.91646e+06,5.86888e+06,5.8011e+06,5.92182e+06,6.25997e+06,5.26361e+06,5.14793e+06,5.01949e+06,4.86283e+06,4.76864e+06,4.65444e+06,4.52865e+06,4.42606e+06,4.323e+06,4.18657e+06,4.03153e+06,3.87978e+06,3.71629e+06,3.52686e+06,3.31662e+06,3.02611e+06,2.83153e+06,2.68258e+06,2.4561e+06,2.21888e+06,1.92709e+06,1.68277e+06,1.48708e+06,1.30677e+06,1.15113e+06,1.04237e+06,975816,959600,974457,1.02523e+06,1.07894e+06,1.20816e+06,444194,686670,784962,815935,737608,638725,591361,619884,605146,605572,591981,565473,557918,633885,749317,986465,1.88069e+06,1.49166e+06,651754,469434,377019,367550,408377,479703,537836,592029
1.9,0.233684,6.82398e+06,6.9359e+06,7.09711e+06,6.99921e+06,7.0675e+06,7.12191e+06,7.15656e+06,7.17539e+06,7.15834e+06,7.23302e+06,7.25871e+06,7.20898e+06,7.17352e+06,7.15045e+06,7.09473e+06,7.24472e+06,7.59156e+06,6.51834e+06,6.41582e+06,6.29152e+06,6.12389e+06,6.02658e+06,5.91398e+06,5.79229e+06,5.69117e+06,5.58674e+06,5.45311e+06,5.29899e+06,5.14528e+06,4.98232e+06,4.80155e+06,4.60308e+06,4.28528e+06,4.05692e+06,3.90827e+06,3.65428e+06,3.37868e+06,3.05425e+06,2.74846e+06,2.50685e+06,2.27687e+06,2.04747e+06,1.84616e+06,1.67673e+06,1.55859e+06,1.47035e+06,1.4178e+06,1.39824e+06,1.49938e+06,835759,937288,1.06139e+06,1.13848e+06,1.06446e+06,994967,1.01641e+06,1.06402e+06,1.0724e+06,1.09515e+06,1.08987e+06,1.08279e+06,1.12168e+06,1.20704e+06,1.29169e+06,1.43746e+06,2.08798e+06,1.49694e+06,929357,832502,788827,788855,780597,775504,736455,687160
1.9,0.311579,7.30004e+06,7.46224e+06,7.67555e+06,7.68537e+06,7.80543e+06,7.90907e+06,7.99718e+06,8.06696e+06,8.12113e+06,8.26277e+06,8.32479e+06,8.31055e+06,8.31743e+06,8.32476e+06,8.28911e+06,8.48833e+06,8.86522e+06,7.68023e+06,7.60474e+06,7.49893e+06,7.33572e+06,7.24487e+06,7.14455e+06,7.0413e+06,6.9535e+06,6.85946e+06,6.74295e+06,6.60553e+06,6.46602e+06,6.32118e+06,6.16954e+06,6.00902e+06,5.70776e+06,5.47228e+06,5.33905e+06,5.09333e+06,4.80476e+06,4.47771e+06,4.15287e+06,3.89304e+06,3.63661e+06,3.36772e+06,3.12055e+06,2.90155e+06,2.7263e+06,2.57094e+06,2.43715e+06,2.3372e+06,2.29894e+06,1.99163e+06,1.96997e+06,2.0585e+06,2.12644e+06,2.05111e+06,1.9993e+06,2.02434e+06,2.06769e+06,2.0801e+06,2.09684e+06,2.08701e+06,2.07505e+06,2.11136e+06,2.19302e+06,2.26368e+06,2.35258e+06,2.76676e+06,2.02815e+06,1.82389e+06,1.78706e+06,1.77523e+06,1.78348e+06,1.75587e+06,1.70196e+06,1.60211e+06,1.47407e+06
1.9,0.389474,6.95219e+06,7.16831e+06,7.4218e+06,7.60786e+06,7.80846e+06,7.96546e+06,8.11408e+06,8.23885e+06,8.35757e+06,8.5803e+06,8.68971e+06,8.72564e+06,8.79674e+06,8.86466e+06,8.88133e+06,9.1795e+06,9.65228e+06,8.27887e+06,8.26402e+06,8.21217e+06,8.09479e+06,8.0384e+06,7.97348e+06,7.91606e+06,7.86441e+06,7.80256e+06,7.72681e+06,7.63107e+06,7.53053e+06,7.42974e+06,7.33551e+06,7.24522e+06,7.01468e+06,6.78459e+06,6.67252e+06,6.46412e+06,6.17967e+06,5.88062e+06,5.58021e+06,5.32763e+06,5.06586e+06,4.78696e+06,4.52745e+06,4.2931e+06,4.09558e+06,3.91214e+06,3.74206e+06,3.60158e+06,3.46076e+06,3.29039e+06,3.26798e+06,3.34785e+06,3.417e+06,3.34172e+06,3.29903e+06,3.32314e+06,3.37134e+06,3.38773e+06,3.39997e+06,3.39026e+06,3.37506e+06,3.40319e+06,3.48361e+06,3.55358e+06,3.61035e+06,3.85901e+06,3.2174e+06,3.16542e+06,3.15146e+06,3.1571e+06,3.174e+06,3.13837e+06,3.05307e+06,2.91527e+06,2.73135e+06
1.9,0.467368,6.31572e+06,6.55222e+06,6.80838e+06,7.14022e+06,7.409e+06,7.5963e+06,7.78237e+06,7.93845e+06,8.09509e+06,8.36942e+06,8.504e+06,8.57465e+06,8.68839e+06,8.79436e+06,8.84661e+06,9.19958e+06,9.71047e+06,8.27778e+06,8.30652e+06,8.29243e+06,8.20696e+06,8.17426e+06,8.13615e+06,8.11201e+06,8.08485e+06,8.04528e+06,7.99955e+06,7.9356e+06,7.86379e+06,7.797e+06,7.75075e+06,7.71796e+06,7.56222e+06,7.33762e+06,7.22111e+06,7.04178e+06,6.759e+06,6.49301e+06,6.22402e+06,5.98356e+06,5.72901e+06,5.4568e+06,5.20066e+06,4.96574e+06,4.76054e+06,4.56466e+06,4.37879e+06,4.2217e+06,4.03447e+06,3.95985e+06,3.92014e+06,3.99837e+06,4.06519e+06,3.9917e+06,3.95571e+06,3.97412e+06,4.02e+06,4.03662e+06,4.04066e+06,4.02748e+06,4.00509e+06,4.01893e+06,4.09019e+06,4.15451e+06,4.18175e+06,4.29751e+06,3.98697e+06,3.90718e+06,3.88439e+06,3.88664e+06,3.90309e+06,3.86233e+06,3.75684e+06,3.59832e+06,3.38435e+06
1.9,0.545263,5.43759e+06,5.6638e+06,5.89577e+06,6.30912e+06,6.62083e+06,6.81741e+06,7.01921e+06,7.18699e+06,7.3593e+06,7.64357e+06,7.77995e+06,7.86884e+06,8.00057e+06,8.12025e+06,8.19173e+06,8.55326e+06,9.06123e+06,7.70479e+06,7.75883e+06,7.76781e+06,7.70307e+06,7.69066e+06,7.67472e+06,7.67716e+06,7.66889e+06,7.64702e+06,7.62647e+06,7.59069e+06,7.54409e+06,7.5074e+06,7.50472e+06,7.52438e+06,7.45086e+06,7.23568e+06,7.09892e+06,6.94467e+06,6.66224e+06,6.43444e+06,6.20647e+06,5.98469e+06,5.74862e+06,5.49674e+06,5.25785e+06,5.03661e+06,4.83885e+06,4.64934e+06,4.47084e+06,4.32306e+06,4.14739e+06,4.10929e+06,4.06709e+06,4.1513e+06,4.22308e+06,4.16331e+06,4.14017e+06,4.15914e+06,4.20102e+06,4.2191e+06,4.21704e+06,4.20276e+06,4.17561e+06,4.1738e+06,4.22773e+06,4.27669e+06,4.26744e+06,4.24167e+06,4.36146e+06,4.21561e+06,4.17683e+06,4.16645e+06,4.17753e+06,4.13577e+06,4.01923e+06,3.85081e+06,3.62317e+06
1.9,0.623158,3.94947e+06,4.09457e+06,4.24603e+06,4.60616e+06,4.90348e+06,5.05263e+06,5.21315e+06,5.3419e+06,5.46816e+06,5.67281e+06,5.76491e+06,5.83293e+06,5.93308e+06,6.02078e+06,6.07876e+06,6.36826e+06,6.79043e+06,5.72285e+06,5.76866e+06,5.77179e+06,5.7098e+06,5.70703e+06,5.70347e+06,5.71802e+06,5.71576e+06,5.70184e+06,5.69668e+06,5.68176e+06,5.65406e+06,5.6404e+06,5.67451e+06,5.73301e+06,5.76433e+06,5.56881e+06,5.36916e+06,5.23191e+06,4.94313e+06,4.76464e+06,4.60731e+06,4.4249e+06,4.22876e+06,4.02914e+06,3.85846e+06,3.71084e+06,3.58542e+06,3.4742e+06,3.37863e+06,3.30957e+06,3.27523e+06,3.16177e+06,3.12053e+06,3.21053e+06,3.30468e+06,3.28921e+06,3.29697e+06,3.33955e+06,3.37612e+06,3.3912e+06,3.38863e+06,3.37798e+06,3.35853e+06,3.35552e+06,3.3944e+06,3.42316e+06,3.39033e+06,3.26346e+06,3.79711e+06,3.55046e+06,3.50776e+06,3.4905e+06,3.50817e+06,3.49119e+06,3.39973e+06,3.25119e+06,3.04933e+06
1.9,0.701053,2.35628e+06,2.37049e+06,2.51335e+06,2.55125e+06,2.7686e+06,2.85116e+06,2.95364e+06,3.02592e+06,3.06701e+06,3.13501e+06,3.16379e+06,3.17019e+06,3.18069e+06,3.18384e+06,3.17291e+06,3.27239e+06,3.28839e+06,2.85449e+06,2.85499e+06,2.78938e+06,2.65785e+06,2.61035e+06,2.58243e+06,2.57179e+06,2.54571e+06,2.52063e+06,2.50548e+06,2.48376e+06,2.4515e+06,2.43992e+06,2.49389e+06,2.54711e+06,2.69655e+06,2.52554e+06,2.2202e+06,2.09148e+06,1.79432e+06,1.66855e+06,1.59858e+06,1.47635e+06,1.3429e+06,1.21488e+06,1.12188e+06,1.05115e+06,1.00213e+06,992402,1.02765e+06,1.10194e+06,1.40906e+06,1.18523e+06,885233,1.03412e+06,1.17908e+06,1.21464e+06,1.25512e+06,1.33579e+06,1.35164e+06,1.34154e+06,1.32784e+06,1.31161e+06,1.30402e+06,1.31556e+06,1.34863e+06,1.35929e+06,1.3355e+06,1.33089e+06,1.99957e+06,1.61636e+06,1.61125e+06,1.62628e+06,1.69984e+06,1.77134e+06,1.78003e+06,1.69548e+06,1.55977e+06
