Distance[um],dz[um],Mag_Ey_um,Mag_Ey_um
0.626263,2.68,3.02539,1.95716
0.646465,2.68,2.27173,1.32886
0.666667,2.68,2.23063,1.32368
0.686869,2.68,2.18225,1.31542
0.707071,2.68,2.12676,1.30427
0.727273,2.68,2.06442,1.29039
0.747475,2.68,1.99555,1.27398
0.767677,2.68,1.92056,1.25527
0.787879,2.68,1.83994,1.23448
0.808081,2.68,1.75425,1.21185
0.828283,2.68,1.69936,1.18854
0.848485,2.68,1.57944,1.133
0.868687,2.68,1.35225,0.929755
0.888889,2.68,1.16884,0.821316
0.909091,2.68,0.982538,0.718489
0.929293,2.68,0.791997,0.611792
0.949495,2.68,0.606448,0.496878
0.969697,2.68,0.445674,0.374532
0.989899,2.68,0.340015,0.250676
1.0101,2.68,0.33037,0.136365
1.0303,2.68,0.468193,0.0477858
1.05051,2.68,0.655544,0.126569
1.07071,2.68,0.844924,0.212711
1.09091,2.68,1.03257,0.30647
1.11111,2.68,1.21728,0.401418
1.13131,2.68,1.39819,0.491645
1.15152,2.68,1.57477,0.571757
1.17172,2.68,1.45736,0.65047
1.19192,2.68,1.58963,0.707646
1.21212,2.68,1.71494,0.760826
1.23232,2.68,1.83345,0.80998
1.25253,2.68,1.94539,0.855307
1.27273,2.68,2.0511,0.897233
1.29293,2.68,2.14932,0.930965
1.31313,2.68,2.23835,0.973168
1.33333,2.68,2.3197,1.01408
1.35354,2.68,2.39338,1.05352
1.37374,2.68,2.45939,1.09131
1.39394,2.68,2.51777,1.12731
1.41414,2.68,2.56854,1.16137
1.43434,2.68,2.61177,1.19337
1.45455,2.68,2.6475,1.22321
1.47475,2.68,2.6758,1.25079
1.49495,2.68,2.69676,1.27604
1.51515,2.68,2.71046,1.2989
1.53535,2.68,2.71701,1.31932
1.55556,2.68,2.92072,1.59305
1.57576,2.68,2.84895,1.51524
1.59596,2.68,2.79309,1.50606
1.61616,2.68,2.03075,1.13286
1.63636,2.68,1.96168,1.08369
1.65657,2.68,1.88842,1.0334
1.67677,2.68,1.81096,0.981962
1.69697,2.68,1.72931,0.929385
1.71717,2.68,1.64346,0.87566
1.73737,2.68,1.55341,0.820782
1.75758,2.68,1.45916,0.764746
1.77778,2.68,1.36071,0.707545
1.79798,2.68,1.25806,0.649176
1.81818,2.68,1.1512,0.589631
1.83838,2.68,1.04014,0.528907
1.85859,2.68,0.924869,0.466997
1.87879,2.68,0.80539,0.403897
1.89899,2.68,0.6817,0.3396
1.91919,2.68,0.553796,0.274103
1.93939,2.68,0.421677,0.2074
1.9596,2.68,0.285339,0.139485
1.9798,2.68,0.144781,0.0703534
2,2.68,0,0
0,2.7,0,0
0.020202,2.7,0.0753397,0.012584
0.040404,2.7,0.150101,0.024494
0.0606061,2.7,0.562065,0.256942
0.0808081,2.7,0.638931,0.288138
0.10101,2.7,0.722437,0.320163
0.121212,2.7,0.810585,0.352916
0.141414,2.7,0.901544,0.386304
0.161616,2.7,0.993651,0.420244
0.181818,2.7,1.08541,0.454663
0.20202,2.7,1.17548,0.489494
0.222222,2.7,1.2627,0.52468
0.242424,2.7,1.34608,0.560174
0.262626,2.7,1.42478,0.595935
0.282828,2.7,1.49813,0.631933
0.30303,2.7,1.56563,0.668146
0.323232,2.7,1.62695,0.704562
0.343434,2.7,1.68193,0.741174
0.363636,2.7,1.89006,1.08473
0.383838,2.7,1.93694,1.13787
0.40404,2.7,1.9775,1.18981
0.424242,2.7,2.01313,1.24143
0.444444,2.7,2.04561,1.29385
0.464646,2.7,2.07704,1.34845
0.484848,2.7,2.41354,1.50092
0.505051,2.7,2.6135,1.66652
0.525253,2.7,2.70291,1.71943
0.545455,2.7,2.78854,1.77035
0.565657,2.7,2.86919,1.81892
0.585859,2.7,2.24396,1.2346
0.606061,2.7,2.22872,1.24225
0.626263,2.7,2.20627,1.24638
0.646465,2.7,2.17652,1.2471
0.666667,2.7,2.13946,1.24453
0.686869,2.7,2.09518,1.2388
0.707071,2.7,2.0438,1.23006
0.727273,2.7,1.98558,1.21848
0.747475,2.7,1.9208,1.20425
0.767677,2.7,1.84984,1.18758
0.787879,2.7,1.77318,1.16866
0.808081,2.7,1.74622,1.1699
0.828283,2.7,1.63022,1.1168
0.848485,2.7,1.51375,1.06354
0.868687,2.7,1.39703,1.01031
0.888889,2.7,1.13396,0.792008
0.909091,2.7,0.955112,0.691635
0.929293,2.7,0.773334,0.590683
0.949495,2.7,0.596863,0.482773
0.969697,2.7,0.444497,0.366661
0.989899,2.7,0.345592,0.246235
1.0101,2.7,0.340059,0.130521
1.0303,2.7,0.470368,0.0432033
1.05051,2.7,0.651186,0.100696
1.07071,2.7,0.832556,0.175668
1.09091,2.7,1.01285,0.261484
1.11111,2.7,1.19078,0.352028
1.13131,2.7,1.36536,0.441699
1.15152,2.7,1.53596,0.525416
1.17172,2.7,1.70227,0.598613
1.19192,2.7,1.57081,0.656859
1.21212,2.7,1.69204,0.708157
1.23232,2.7,1.80661,0.755434
1.25253,2.7,1.91477,0.798917
1.27273,2.7,2.0169,0.839059
1.29293,2.7,2.11081,0.870677
1.31313,2.7,2.19724,0.913657
1.33333,2.7,2.27598,0.955205
1.35354,2.7,2.34705,0.995149
1.37374,2.7,2.41045,1.03333
1.39394,2.7,2.46623,1.06961
1.41414,2.7,2.51442,1.10386
1.43434,2.7,2.55508,1.13597
1.45455,2.7,2.58827,1.16585
1.47475,2.7,2.61407,1.19342
1.49495,2.7,2.63256,1.21862
1.51515,2.7,2.64384,1.2414
1.53535,2.7,2.64801,1.26173
1.55556,2.7,2.64519,1.2796
1.57576,2.7,2.20545,1.00154
1.59596,2.7,2.13818,1.17539
1.61616,2.7,2.07127,1.12786
1.63636,2.7,2.00016,1.07917
1.65657,2.7,1.92484,1.02933
1.67677,2.7,1.84532,0.978315
1.69697,2.7,1.76159,0.926136
1.71717,2.7,1.67365,0.872783
1.73737,2.7,1.5815,0.818252
1.75758,2.7,1.48515,0.762538
1.77778,2.7,1.38458,0.705636
1.79798,2.7,1.2798,0.647542
1.81818,2.7,1.17081,0.588251
1.83838,2.7,1.0576,0.527758
1.85859,2.7,0.94018,0.466058
1.87879,2.7,0.818538,0.403148
1.89899,2.7,0.692677,0.339022
1.91919,2.7,0.562594,0.273676
1.93939,2.7,0.428287,0.207105
1.9596,2.7,0.289754,0.139305
1.9798,2.7,0.146992,0.0702718
2,2.7,0,0
0,2.72,0,0
0.020202,2.72,0.0744002,0.0117856
0.040404,2.72,0.148228,0.0230202
0.0606061,2.72,0.493569,0.23731
0.0808081,2.72,0.572432,0.26705
0.10101,2.72,0.657796,0.297778
0.121212,2.72,0.747683,0.329379
0.141414,2.72,0.84028,0.361747
0.161616,2.72,0.93394,0.394784
0.181818,2.72,1.02718,0.4284
0.20202,2.72,1.1187,0.462516
0.222222,2.72,1.20733,0.497061
0.242424,2.72,1.29211,0.531972
0.262626,2.72,1.37221,0.567194
0.282828,2.72,1.44699,0.602683
0.30303,2.72,1.51597,0.638403
0.323232,2.72,1.57883,0.674325
0.343434,2.72,1.63542,0.710432
0.363636,2.72,1.68576,0.746712
0.383838,2.72,1.73003,0.783164
0.40404,2.72,1.76859,0.819797
0.424242,2.72,1.80194,0.856625
0.444444,2.72,1.83077,0.893675
0.464646,2.72,2.08393,1.30246
0.484848,2.72,2.11522,1.35705
0.505051,2.72,2.65006,1.66052
0.525253,2.72,2.13221,1.09512
0.545455,2.72,2.14044,1.11643
0.565657,2.72,2.14238,1.13402
0.585859,2.72,2.13769,1.14794
0.606061,2.72,2.12611,1.15823
0.626263,2.72,2.10745,1.16496
0.646465,2.72,2.0816,1.16823
0.666667,2.72,2.04852,1.16814
0.686869,2.72,2.00828,1.16481
0.707071,2.72,1.96098,1.15839
0.727273,2.72,1.90683,1.14902
0.747475,2.72,1.84611,1.13689
0.767677,2.72,1.77917,1.12218
0.787879,2.72,1.70644,1.10509
0.808081,2.72,1.67369,1.09851
0.828283,2.72,1.56143,1.04807
0.848485,2.72,1.44839,0.997149
0.868687,2.72,1.33477,0.945902
0.888889,2.72,1.09829,0.765606
0.909091,2.72,0.927471,0.666727
0.929293,2.72,0.754828,0.571032
0.949495,2.72,0.587617,0.470113
0.969697,2.72,0.443653,0.360694
0.989899,2.72,0.351304,0.244635
1.0101,2.72,0.3495,0.128927
1.0303,2.72,0.476706,0.0394735
1.05051,2.72,0.648576,0.0821881
1.07071,2.72,0.821742,0.144674
1.09091,2.72,0.994479,0.220608
1.11111,2.72,1.16539,0.304182
1.13131,2.72,1.3334,0.390107
1.15152,2.72,1.49778,0.473614
1.17172,2.72,1.65811,0.550448
1.19192,2.72,1.81431,0.616872
1.21212,2.72,1.67183,0.660655
1.23232,2.72,1.78234,0.706262
1.25253,2.72,1.88664,0.748118
1.27273,2.72,1.98512,0.786708
1.29293,2.72,2.07468,0.81629
1.31313,2.72,2.15839,0.860201
1.33333,2.72,2.23442,0.902542
1.35354,2.72,2.30279,0.943154
1.37374,2.72,2.36351,0.981891
1.39394,2.72,2.41663,1.01863
1.41414,2.72,2.46219,1.05324
1.43434,2.72,2.50026,1.08565
1.45455,2.72,2.5309,1.11576
1.47475,2.72,2.55419,1.14351
1.49495,2.72,2.57022,1.16885
1.51515,2.72,2.5791,1.19175
1.53535,2.72,2.21676,0.976173
1.55556,2.72,2.19188,0.97234
1.57576,2.72,2.16048,0.967218
1.59596,2.72,2.144,0.941429
1.61616,2.72,2.11245,1.12435
1.63636,2.72,2.03925,1.07605
1.65657,2.72,1.96183,1.02656
1.67677,2.72,1.8802,0.975887
1.69697,2.72,1.79435,0.924017
1.71717,2.72,1.70429,0.870949
1.73737,2.72,1.61001,0.81668
1.75758,2.72,1.51151,0.761205
1.77778,2.72,1.40879,0.70452
1.79798,2.72,1.30185,0.646621
1.81818,2.72,1.19068,0.587504
1.83838,2.72,1.0753,0.527166
1.85859,2.72,0.955691,0.465601
1.87879,2.72,0.831856,0.402807
1.89899,2.72,0.703794,0.33878
1.91919,2.72,0.571501,0.273514
1.93939,2.72,0.434978,0.207008
1.9596,2.72,0.294221,0.139256
1.9798,2.72,0.149229,0.0702542
2,2.72,0,0
0,2.74,0,0
0.020202,2.74,0.0734934,0.0111861
0.040404,2.74,0.146421,0.0219369
0.0606061,2.74,0.218785,0.0322876
0.0808081,2.74,0.504796,0.245995
0.10101,2.74,0.592172,0.275482
0.121212,2.74,0.683944,0.305993
0.141414,2.74,0.778316,0.337405
0.161616,2.74,0.873661,0.369608
0.181818,2.74,0.968516,0.402498
0.20202,2.74,1.06159,0.435981
0.222222,2.74,1.15174,0.469969
0.242424,2.74,1.23802,0.504387
0.262626,2.74,1.31963,0.539166
0.282828,2.74,1.39593,0.574246
0.30303,2.74,1.46646,0.609577
0.323232,2.74,1.53093,0.645117
0.343434,2.74,1.5892,0.680831
0.363636,2.74,1.64131,0.716697
0.383838,2.74,1.68747,0.752697
0.40404,2.74,1.72803,0.788825
0.424242,2.74,1.76353,0.825082
0.444444,2.74,1.79468,0.86148
0.464646,2.74,1.82234,0.898036
0.484848,2.74,1.84754,0.93478
0.505051,2.74,2.0037,0.940471
0.525253,2.74,2.01691,1.00517
0.545455,2.74,2.02812,1.02895
0.565657,2.74,2.03326,1.04901
0.585859,2.74,2.03197,1.06538
0.606061,2.74,2.02396,1.07811
0.626263,2.74,2.00901,1.08726
0.646465,2.74,1.98699,1.09291
0.666667,2.74,1.95784,1.09514
0.686869,2.74,1.92158,1.09407
0.707071,2.74,1.87831,1.08982
0.727273,2.74,1.8282,1.08254
0.747475,2.74,1.7715,1.07239
0.767677,2.74,1.70855,1.05954
0.787879,2.74,1.63974,1.0442
0.808081,2.74,1.60156,1.03069
0.828283,2.74,1.49303,0.982991
0.848485,2.74,1.38341,0.934497
0.868687,2.74,1.27288,0.885356
0.888889,2.74,1.16222,0.835728
0.909091,2.74,0.899159,0.642937
0.929293,2.74,0.736127,0.552279
0.949495,2.74,0.578466,0.458603
0.969697,2.74,0.443002,0.356605
0.989899,2.74,0.357122,0.246111
1.0101,2.74,0.358767,0.132084
1.0303,2.74,0.484889,0.0437371
1.05051,2.74,0.647698,0.0717078
1.07071,2.74,0.812532,0.121117
1.09091,2.74,0.977565,0.185952
1.11111,2.74,1.1413,0.260717
1.13131,2.74,1.30257,0.340434
1.15152,2.74,1.46053,0.420641
1.17172,2.74,1.61468,0.497398
1.19192,2.74,1.76482,0.567277
1.21212,2.74,1.91111,0.627373
1.23232,2.74,1.76076,0.663552
1.25253,2.74,1.86112,0.704025
1.27273,2.74,1.95589,0.741316
1.29293,2.74,2.04104,0.768966
1.31313,2.74,2.12192,0.813948
1.33333,2.74,2.19514,0.857227
1.35354,2.74,2.26072,0.898656
1.37374,2.74,2.31869,0.938104
1.39394,2.74,2.36909,0.975453
1.41414,2.74,2.41198,1.0106
1.43434,2.74,2.44742,1.04347
1.45455,2.74,2.47548,1.07399
1.47475,2.74,2.49626,1.1021
1.49495,2.74,2.21028,0.949842
1.51515,2.74,2.1965,0.948039
1.53535,2.74,2.17614,0.944941
1.55556,2.74,2.14919,0.940428
1.57576,2.74,2.11567,0.934404
1.59596,2.74,2.09089,0.911059
1.61616,2.74,2.04434,0.894425
1.63636,2.74,2.01284,0.881363
1.65657,2.74,1.99938,1.02511
1.67677,2.74,1.9156,0.974674
1.69697,2.74,1.82759,0.923025
1.71717,2.74,1.73536,0.870156
1.73737,2.74,1.63891,0.816064
1.75758,2.74,1.53823,0.760744
1.77778,2.74,1.43332,0.704194
1.79798,2.74,1.32418,0.646411
1.81818,2.74,1.21082,0.587391
1.83838,2.74,1.09322,0.52713
1.85859,2.74,0.971396,0.465625
1.87879,2.74,0.845337,0.402874
1.89899,2.74,0.715043,0.338873
1.91919,2.74,0.580513,0.273618
1.93939,2.74,0.441746,0.207106
1.9596,2.74,0.298739,0.139335
1.9798,2.74,0.151491,0.0703005
2,2.74,0,0
0,2.76,0,0
0.020202,2.76,0.07262,0.0107763
0.040404,2.76,0.144681,0.0212256
0.0606061,2.76,0.216187,0.0313798
0.0808081,2.76,0.287141,0.0412697
0.10101,2.76,0.525676,0.253001
0.121212,2.76,0.619468,0.282508
0.141414,2.76,0.715744,0.313058
0.161616,2.76,0.812895,0.344525
0.181818,2.76,0.909477,0.37679
0.20202,2.76,1.00421,0.409744
0.222222,2.76,1.09599,0.443288
0.242424,2.76,1.18386,0.477329
0.262626,2.76,1.26705,0.511786
0.282828,2.76,1.34495,0.546584
0.30303,2.76,1.41712,0.581657
0.323232,2.76,1.48326,0.616949
0.343434,2.76,1.54327,0.652413
0.363636,2.76,1.5972,0.688009
0.383838,2.76,1.64528,0.723707
0.40404,2.76,1.68788,0.759487
0.424242,2.76,1.72557,0.795333
0.444444,2.76,1.75905,0.831244
0.464646,2.76,1.78922,0.867224
0.484848,2.76,1.79418,0.878519
0.505051,2.76,1.79074,0.893755
0.525253,2.76,1.91355,0.89575
0.545455,2.76,1.89766,0.892726
0.565657,2.76,1.87697,0.88816
0.585859,2.76,1.92683,0.987751
0.606061,2.76,1.9223,1.0027
0.626263,2.76,1.91098,1.01405
0.646465,2.76,1.89272,1.02186
0.666667,2.76,1.86743,1.02622
0.686869,2.76,1.8351,1.02723
0.707071,2.76,1.79581,1.02499
0.727273,2.76,1.7497,1.01964
0.747475,2.76,1.69699,1.01133
0.767677,2.76,1.638,1.00023
0.787879,2.76,1.57309,0.98651
0.808081,2.76,1.52988,0.9672
0.828283,2.76,1.42508,0.922321
0.848485,2.76,1.31887,0.876371
0.868687,2.76,1.21142,0.829479
0.888889,2.76,1.10349,0.781782
0.909091,2.76,0.996399,0.733429
0.929293,2.76,0.716885,0.533301
0.949495,2.76,0.569168,0.447387
0.969697,2.76,0.442412,0.353802
0.989899,2.76,0.363016,0.250341
1.0101,2.76,0.367939,0.139937
1.0303,2.76,0.494784,0.0553659
1.05051,2.76,0.648485,0.0693522
1.07071,2.76,0.804924,0.10582
1.09091,2.76,0.962175,0.159067
1.11111,2.76,1.11864,0.223909
1.13131,2.76,1.27305,0.295677
1.15152,2.76,1.42447,0.370222
1.17172,2.76,1.57229,0.443913
1.19192,2.76,1.71622,0.513636
1.21212,2.76,1.8563,0.576793
1.23232,2.76,1.99292,0.631306
1.25253,2.76,1.83832,0.667879
1.27273,2.76,1.92933,0.704148
1.29293,2.76,2.01003,0.73
1.31313,2.76,2.08796,0.776181
1.33333,2.76,2.15826,0.820531
1.35354,2.76,2.22097,0.862916
1.37374,2.76,2.2761,0.903216
1.39394,2.76,2.32372,0.941327
1.41414,2.76,2.36389,0.977161
1.43434,2.76,2.39667,1.01065
1.45455,2.76,2.18556,0.922098
1.47475,2.76,2.18309,0.922569
1.49495,2.76,2.17395,0.921798
1.51515,2.76,2.15817,0.919628
1.53535,2.76,2.13574,0.915929
1.55556,2.76,2.10669,0.910592
1.57576,2.76,2.07101,0.903535
1.59596,2.76,2.03807,0.882165
1.61616,2.76,1.98762,0.865246
1.63636,2.76,1.95243,0.851893
1.65657,2.76,1.92503,0.840125
1.67677,2.76,1.95148,0.974675
1.69697,2.76,1.86128,0.923159
1.71717,2.76,1.76685,0.870402
1.73737,2.76,1.66819,0.816402
1.75758,2.76,1.56529,0.761155
1.77778,2.76,1.45816,0.704659
1.79798,2.76,1.3468,0.646911
1.81818,2.76,1.2312,0.587909
1.83838,2.76,1.11136,0.527649
1.85859,2.76,0.987285,0.466129
1.87879,2.76,0.858972,0.403347
1.89899,2.76,0.726419,0.3393
1.91919,2.76,0.589624,0.273986
1.93939,2.76,0.448587,0.207401
1.9596,2.76,0.303305,0.139543
1.9798,2.76,0.153776,0.0704104
2,2.76,0,0
0,2.78,0,0
0.020202,2.78,0.0717809,0.0105467
0.040404,2.78,0.143011,0.0208679
0.0606061,2.78,0.213695,0.0309915
0.0808081,2.78,0.283834,0.0409446
0.10101,2.78,0.353434,0.0507536
0.121212,2.78,0.554354,0.258717
0.141414,2.78,0.652653,0.288522
0.161616,2.78,0.751722,0.319375
0.181818,2.78,0.850134,0.351142
0.20202,2.78,0.946631,0.383702
0.222222,2.78,1.04012,0.416938
0.242424,2.78,1.12967,0.450746
0.262626,2.78,1.21453,0.485027
0.282828,2.78,1.29409,0.519694
0.30303,2.78,1.36794,0.554667
0.323232,2.78,1.43582,0.589874
0.343434,2.78,1.49761,0.625254
0.363636,2.78,1.55341,0.660752
0.383838,2.78,1.60344,0.696326
0.40404,2.78,1.64811,0.731937
0.424242,2.78,1.688,0.76756
0.444444,2.78,1.72383,0.803176
0.464646,2.78,1.74297,0.819937
0.484848,2.78,1.74315,0.833269
0.505051,2.78,1.74129,0.848192
0.525253,2.78,1.73738,0.865087
0.545455,2.78,1.82502,0.854312
0.565657,2.78,1.80741,0.85204
0.585859,2.78,1.7849,0.848136
0.606061,2.78,1.75746,0.842651
0.626263,2.78,1.81339,0.946143
0.646465,2.78,1.79882,0.955893
0.666667,2.78,1.77732,0.962162
0.686869,2.78,1.74887,0.965034
0.707071,2.78,1.7135,0.964613
0.727273,2.78,1.67134,0.961017
0.747475,2.78,1.6226,0.954383
0.767677,2.78,1.56753,0.944862
0.787879,2.78,1.55849,0.949479
0.808081,2.78,1.45872,0.908928
0.828283,2.78,1.35764,0.866971
0.848485,2.78,1.25484,0.823701
0.868687,2.78,1.15047,0.779223
0.888889,2.78,1.04526,0.733651
0.909091,2.78,0.9405,0.687112
0.929293,2.78,0.696759,0.512415
0.949495,2.78,0.559488,0.435048
0.969697,2.78,0.441751,0.351134
0.989899,2.78,0.368964,0.256439
1.0101,2.78,0.377098,0.151864
1.0303,2.78,0.506212,0.0731671
1.05051,2.78,0.650822,0.0746541
1.07071,2.78,0.798867,0.0990409
1.09091,2.78,0.94832,0.140936
1.11111,2.78,1.09749,0.195465
1.13131,2.78,1.245,0.258272
1.15152,2.78,1.38981,0.325517
1.17172,2.78,1.53122,0.393881
1.19192,2.78,1.66884,0.460559
1.21212,2.78,1.80261,0.523266
1.23232,2.78,1.93282,0.580233
1.25253,2.78,2.06005,0.630211
1.27273,2.78,1.90556,0.676598
1.29293,2.78,1.98176,0.700826
1.31313,2.78,2.05663,0.748321
1.33333,2.78,2.12391,0.793863
1.35354,2.78,2.18364,0.837328
1.37374,2.78,2.23587,0.87861
1.39394,2.78,2.28065,0.917617
1.41414,2.78,2.14229,0.892611
1.43434,2.78,2.15128,0.895502
1.45455,2.78,2.15354,0.89726
1.47475,2.78,2.1491,0.897693
1.49495,2.78,2.13795,0.896636
1.51515,2.78,2.12011,0.893943
1.53535,2.78,2.09558,0.889499
1.55556,2.78,2.06438,0.883209
1.57576,2.78,2.02652,0.875002
1.59596,2.78,1.98549,0.855158
1.61616,2.78,1.93127,0.837696
1.63636,2.78,1.89245,0.823823
1.65657,2.78,1.86169,0.811522
1.67677,2.78,1.83269,0.799138
1.69697,2.78,1.80016,0.785371
1.71717,2.78,1.79874,0.871687
1.73737,2.78,1.69784,0.817694
1.75758,2.78,1.59269,0.762436
1.77778,2.78,1.4833,0.705913
1.79798,2.78,1.36968,0.64812
1.81818,2.78,1.25181,0.589058
1.83838,2.78,1.1297,0.528722
1.85859,2.78,1.00335,0.467113
1.87879,2.78,0.872755,0.404227
1.89899,2.78,0.737916,0.340062
1.91919,2.78,0.59883,0.274618
1.93939,2.78,0.455497,0.207891
1.9596,2.78,0.307916,0.13988
1.9798,2.78,0.156084,0.070584
2,2.78,0,0
0,2.8,0,0
0.020202,2.8,0.0709766,0.0104883
0.040404,2.8,0.141412,0.0208452
0.0606061,2.8,0.211309,0.0310948
0.0808081,2.8,0.280672,0.0412607
0.10101,2.8,0.349505,0.0513654
0.121212,2.8,0.488693,0.234448
0.141414,2.8,0.589125,0.263652
0.161616,2.8,0.690214,0.294039
0.181818,2.8,0.790552,0.325463
0.20202,2.8,0.888899,0.357786
0.222222,2.8,0.984178,0.390879
0.242424,2.8,1.07548,0.424621
0.262626,2.8,1.16207,0.4589
0.282828,2.8,1.24336,0.493615
0.30303,2.8,1.31895,0.528669
0.323232,2.8,1.3886,0.56398
0.343434,2.8,1.45222,0.599468
0.363636,2.8,1.50991,0.635067
0.383838,2.8,1.56192,0.670718
0.40404,2.8,1.60868,0.70637
0.424242,2.8,1.65077,0.741981
0.444444,2.8,1.68895,0.777519
0.464646,2.8,1.69028,0.776653
0.484848,2.8,1.69216,0.790364
0.505051,2.8,1.69188,0.805182
0.525253,2.8,1.68943,0.821465
0.545455,2.8,1.75243,0.816453
0.565657,2.8,1.73789,0.816533
0.585859,2.8,1.7184,0.814861
0.606061,2.8,1.69393,0.811469
0.626263,2.8,1.66447,0.806411
0.646465,2.8,1.63002,0.799762
0.666667,2.8,1.68754,0.903818
0.686869,2.8,1.6629,0.908321
0.707071,2.8,1.63141,0.909491
0.727273,2.8,1.59316,0.907434
0.747475,2.8,1.54832,0.902273
0.767677,2.8,1.49716,0.89415
0.787879,2.8,1.48389,0.894212
0.808081,2.8,1.38815,0.856899
0.828283,2.8,1.2908,0.817989
0.848485,2.8,1.19142,0.777554
0.868687,2.8,1.09012,0.735675
0.888889,2.8,0.98761,0.692444
0.909091,2.8,0.885176,0.647965
0.929293,2.8,0.78467,0.602354
0.949495,2.8,0.549193,0.419608
0.969697,2.8,0.440896,0.34689
0.989899,2.8,0.374947,0.262959
1.0101,2.8,0.386333,0.166686
1.0303,2.8,0.51894,0.0953834
1.05051,2.8,0.654542,0.0865815
1.07071,2.8,0.794258,0.100473
1.09091,2.8,0.935965,0.131977
1.11111,2.8,1.07787,0.176531
1.13131,2.8,1.21849,0.230089
1.15152,2.8,1.35671,0.289122
1.17172,2.8,1.49169,0.350621
1.19192,2.8,1.62297,0.412093
1.21212,2.8,1.75039,0.471563
1.23232,2.8,1.87412,0.527575
1.25253,2.8,1.99466,0.579187
1.27273,2.8,1.88471,0.660192
1.29293,2.8,1.95637,0.683012
1.31313,2.8,2.02804,0.731926
1.33333,2.8,2.0922,0.778766
1.35354,2.8,2.05295,0.855099
1.37374,2.8,2.08031,0.861171
1.39394,2.8,2.10088,0.866528
1.41414,2.8,2.11468,0.870918
1.43434,2.8,2.12172,0.874115
1.45455,2.8,2.12199,0.875917
1.47475,2.8,2.11551,0.876146
1.49495,2.8,2.10229,0.874647
1.51515,2.8,2.08234,0.871291
1.53535,2.8,2.05567,0.865974
1.55556,2.8,2.02228,0.858615
1.57576,2.8,1.98219,0.849157
1.59596,2.8,1.93542,0.837568
1.61616,2.8,1.87523,0.812162
1.63636,2.8,1.83286,0.79755
1.65657,2.8,1.79876,0.784528
1.67677,2.8,1.76677,0.771406
1.69697,2.8,1.73174,0.756853
1.71717,2.8,1.68954,0.739895
1.73737,2.8,1.72783,0.819937
1.75758,2.8,1.6204,0.764587
1.77778,2.8,1.50873,0.707954
1.79798,2.8,1.39281,0.650037
1.81818,2.8,1.27265,0.590836
1.83838,2.8,1.14824,0.530349
1.85859,2.8,1.01958,0.468575
1.87879,2.8,0.886679,0.405511
1.89899,2.8,0.749527,0.341158
1.91919,2.8,0.608126,0.275513
1.93939,2.8,0.462474,0.208577
1.9596,2.8,0.31257,0.140346
1.9798,2.8,0.158412,0.0708211
2,2.8,0,0
0,2.82,0,0
0.020202,2.82,0.0702079,0.0105917
0.040404,2.82,0.139884,0.021139
0.0606061,2.82,0.209032,0.0316622
0.0808081,2.82,0.277657,0.042181
0.10101,2.82,0.345762,0.0527144
0.121212,2.82,0.413351,0.0632806
0.141414,2.82,0.52524,0.238338
0.161616,2.82,0.628441,0.268435
0.181818,2.82,0.730791,0.299695
0.20202,2.82,0.831066,0.331966
0.222222,2.82,0.928208,0.365105
0.242424,2.82,1.02133,0.398976
0.262626,2.82,1.1097,0.433453
0.282828,2.82,1.19277,0.468419
0.30303,2.82,1.27015,0.503765
0.323232,2.82,1.3416,0.539392
0.343434,2.82,1.40708,0.575208
0.363636,2.82,1.46668,0.611132
0.383838,2.82,1.52068,0.647089
0.40404,2.82,1.56953,0.683014
0.424242,2.82,1.61383,0.718852
0.444444,2.82,1.6318,0.722314
0.464646,2.82,1.63761,0.736201
0.484848,2.82,1.6412,0.750433
0.505051,2.82,1.64252,0.765325
0.525253,2.82,1.64154,0.781212
0.545455,2.82,1.63826,0.798446
0.565657,2.82,1.66843,0.782114
0.585859,2.82,1.65195,0.782729
0.606061,2.82,1.63044,0.781506
0.626263,2.82,1.60388,0.778481
0.646465,2.82,1.57227,0.773709
0.666667,2.82,1.53564,0.767265
0.686869,2.82,1.49406,0.759248
0.707071,2.82,1.54954,0.860499
0.727273,2.82,1.51515,0.859739
0.747475,2.82,1.47419,0.855824
0.767677,2.82,1.42689,0.848883
0.787879,2.82,1.40996,0.846237
0.808081,2.82,1.31826,0.812278
0.828283,2.82,1.22466,0.776562
0.848485,2.82,1.12869,0.739137
0.868687,2.82,1.03046,0.700063
0.888889,2.82,0.930655,0.659409
0.909091,2.82,0.830535,0.617257
0.929293,2.82,0.731932,0.573699
0.949495,2.82,0.637256,0.528838
0.969697,2.82,0.439724,0.338794
0.989899,2.82,0.380949,0.267893
1.0101,2.82,0.395736,0.182661
1.0303,2.82,0.532687,0.119693
1.05051,2.82,0.659426,0.103538
1.07071,2.82,0.790946,0.109246
1.09091,2.82,0.925021,0.132046
1.11111,2.82,1.05976,0.167687
1.13131,2.82,1.19358,0.212433
1.15152,2.82,1.32526,0.263067
1.17172,2.82,1.45388,0.31689
1.19192,2.82,1.57886,0.371721
1.21212,2.82,1.69994,0.425894
1.23232,2.82,1.8172,0.478264
1.25253,2.82,1.93103,0.528202
1.27273,2.82,2.04218,0.575597
1.29293,2.82,1.93398,0.678265
1.31313,2.82,1.96048,0.819463
1.33333,2.82,1.99958,0.827687
1.35354,2.82,2.03184,0.835456
1.37374,2.82,2.05728,0.842483
