Distance[um],dz[um],Mag_Ez_um,Mag_Ez_um_1
0.10101,2.72,0.656913,0.644087
0.121212,2.72,0.574387,0.590208
0.141414,2.72,0.515454,0.527039
0.161616,2.72,0.47851,0.459371
0.181818,2.72,0.461867,0.391466
0.20202,2.72,0.463757,0.327057
0.222222,2.72,0.482331,0.269346
0.242424,2.72,0.515658,0.221002
0.262626,2.72,0.561727,0.184168
0.282828,2.72,0.618446,0.160455
0.30303,2.72,0.683638,0.150944
0.323232,2.72,0.75505,0.156184
0.343434,2.72,0.830345,0.176197
0.363636,2.72,0.907104,0.210473
0.383838,2.72,0.98283,0.257971
0.40404,2.72,1.05494,0.317121
0.424242,2.72,1.12078,0.385823
0.444444,2.72,1.17759,0.461446
0.464646,2.72,0.870933,0.669508
0.484848,2.72,0.905068,0.711229
0.505051,2.72,1.69389,0.363237
0.525253,2.72,1.63385,0.20384
0.545455,2.72,1.5059,0.217984
0.565657,2.72,1.39142,0.257705
0.585859,2.72,1.28947,0.314306
0.606061,2.72,1.1991,0.380343
0.626263,2.72,1.1193,0.449622
0.646465,2.72,1.04904,0.517202
0.666667,2.72,0.987241,0.579397
0.686869,2.72,0.932775,0.63377
0.707071,2.72,0.884484,0.679138
0.727273,2.72,0.841168,0.715568
0.747475,2.72,0.801587,0.744384
0.767677,2.72,0.76446,0.768157
0.787879,2.72,0.728466,0.790713
0.808081,2.72,0.733865,0.806853
0.828283,2.72,0.671001,0.768734
0.848485,2.72,0.575141,0.727542
0.868687,2.72,0.46365,0.68351
0.888889,2.72,0.612314,0.690336
0.909091,2.72,0.462214,0.614486
0.929293,2.72,0.301072,0.530598
0.949495,2.72,0.156927,0.431846
0.969697,2.72,0.0665503,0.3241
0.989899,2.72,0.0754456,0.225924
1.0101,2.72,0.237847,0.168575
1.0303,2.72,0.527447,0.190625
1.05051,2.72,0.649095,0.237955
1.07071,2.72,0.765463,0.296833
1.09091,2.72,0.876443,0.362908
1.11111,2.72,0.982161,0.432208
1.13131,2.72,1.08297,0.501139
1.15152,2.72,1.17946,0.566487
1.17172,2.72,1.27244,0.625415
1.19192,2.72,1.36297,0.675465
1.21212,2.72,1.39006,0.710049
1.23232,2.72,1.44223,0.718854
1.25253,2.72,1.48408,0.707325
1.27273,2.72,1.51709,0.675211
1.29293,2.72,1.13986,0.763237
1.31313,2.72,1.13626,0.713836
1.33333,2.72,1.13665,0.667994
1.35354,2.72,1.14289,0.620898
1.37374,2.72,1.15691,0.569179
1.39394,2.72,1.18062,0.510912
1.41414,2.72,1.21603,0.445618
1.43434,2.72,1.26513,0.374261
1.45455,2.72,1.32998,0.299253
1.47475,2.72,1.41266,0.224448
1.49495,2.72,1.51529,0.155145
1.51515,2.72,1.64003,0.0980881
1.53535,2.72,1.22167,0.334731
1.55556,2.72,1.1801,0.31999
1.57576,2.72,1.13747,0.304436
1.59596,2.72,1.07199,0.315854
1.61616,2.72,1.06351,0.296914
1.63636,2.72,0.964462,0.307813
1.65657,2.72,0.864225,0.319404
1.67677,2.72,0.765226,0.331532
1.69697,2.72,0.669777,0.344056
1.71717,2.72,0.580078,0.356843
1.73737,2.72,0.498214,0.369775
1.75758,2.72,0.426157,0.382744
1.77778,2.72,0.365765,0.395656
1.79798,2.72,0.31878,0.408427
1.81818,2.72,0.286832,0.420985
1.83838,2.72,0.271436,0.433269
1.85859,2.72,0.273993,0.445232
1.87879,2.72,0.295791,0.456836
1.89899,2.72,0.338003,0.468058
1.91919,2.72,0.401687,0.478884
1.93939,2.72,0.487789,0.489313
1.9596,2.72,0.597139,0.499355
1.9798,2.72,0.730456,0.509033
2,2.72,0.88834,0.518381
0,2.74,0.527558,0.87028
0.020202,2.74,0.493958,0.829588
0.040404,2.74,0.467643,0.787466
0.0606061,2.74,0.448125,0.743853
0.0808081,2.74,0.774204,0.710893
0.10101,2.74,0.663505,0.682496
0.121212,2.74,0.578995,0.636398
0.141414,2.74,0.518998,0.578208
0.161616,2.74,0.481755,0.513004
0.181818,2.74,0.465426,0.445333
0.20202,2.74,0.468089,0.379213
0.222222,2.74,0.487743,0.318131
0.242424,2.74,0.522304,0.265044
0.262626,2.74,0.569606,0.222379
0.282828,2.74,0.627404,0.192032
0.30303,2.74,0.693371,0.175371
0.323232,2.74,0.765098,0.17323
0.343434,2.74,0.840095,0.185916
0.363636,2.74,0.915791,0.213205
0.383838,2.74,0.989534,0.254342
0.40404,2.74,1.05859,0.308043
0.424242,2.74,1.12015,0.372492
0.444444,2.74,1.17131,0.445345
0.464646,2.74,1.20909,0.523726
0.484848,2.74,1.23045,0.60423
0.505051,2.74,0.65076,0.487745
0.525253,2.74,1.72613,0.172525
0.545455,2.74,1.57687,0.175601
0.565657,2.74,1.44177,0.206447
0.585859,2.74,1.31999,0.256193
0.606061,2.74,1.21065,0.31722
0.626263,2.74,1.11283,0.383165
0.646465,2.74,1.02556,0.448913
0.666667,2.74,0.94784,0.510604
0.686869,2.74,0.878633,0.56563
0.707071,2.74,0.816853,0.612634
0.727273,2.74,0.761379,0.651513
0.747475,2.74,0.71105,0.683416
0.767677,2.74,0.664661,0.710742
0.787879,2.74,0.620971,0.737146
0.808081,2.74,0.619354,0.742345
0.828283,2.74,0.549471,0.710103
0.848485,2.74,0.456293,0.675025
0.868687,2.74,0.355402,0.63733
0.888889,2.74,0.261736,0.597258
0.909091,2.74,0.422172,0.558645
0.929293,2.74,0.26898,0.492067
0.949495,2.74,0.131492,0.410837
0.969697,2.74,0.047434,0.317551
0.989899,2.74,0.0632625,0.227499
1.0101,2.74,0.234166,0.168665
1.0303,2.74,0.47713,0.180028
1.05051,2.74,0.588725,0.213111
1.07071,2.74,0.695688,0.258146
1.09091,2.74,0.797806,0.311011
1.11111,2.74,0.8951,0.367958
1.13131,2.74,0.987822,0.42562
1.15152,2.74,1.07645,0.481008
1.17172,2.74,1.16171,0.531513
1.19192,2.74,1.24453,0.574903
1.21212,2.74,1.3261,0.609324
1.23232,2.74,1.34184,0.620691
1.25253,2.74,1.39065,0.603646
1.27273,2.74,1.43388,0.566225
1.29293,2.74,1.03495,0.675612
1.31313,2.74,1.0462,0.626245
1.33333,2.74,1.06324,0.580525
1.35354,2.74,1.088,0.533741
1.37374,2.74,1.12242,0.482626
1.39394,2.74,1.16848,0.425358
1.41414,2.74,1.2282,0.36156
1.43434,2.74,1.30362,0.2923
1.45455,2.74,1.39685,0.22009
1.47475,2.74,1.51001,0.148887
1.49495,2.74,1.24862,0.379852
1.51515,2.74,1.21137,0.366651
1.53535,2.74,1.17241,0.352586
1.55556,2.74,1.13204,0.33766
1.57576,2.74,1.09066,0.321878
1.59596,2.74,1.02489,0.328847
1.61616,2.74,0.982446,0.331386
1.63636,2.74,0.92116,0.336756
1.65657,2.74,0.859474,0.331677
1.67677,2.74,0.753969,0.343781
1.69697,2.74,0.654949,0.356179
1.71717,2.74,0.564222,0.368743
1.73737,2.74,0.483482,0.381358
1.75758,2.74,0.414309,0.39392
1.77778,2.74,0.358168,0.406336
1.79798,2.74,0.316411,0.418525
1.81818,2.74,0.290275,0.430419
1.83838,2.74,0.280885,0.441961
1.85859,2.74,0.289248,0.453106
1.87879,2.74,0.316261,0.463819
1.89899,2.74,0.362705,0.474081
1.91919,2.74,0.429248,0.483879
1.93939,2.74,0.516442,0.493218
1.9596,2.74,0.624726,0.50211
1.9798,2.74,0.754427,0.51058
2,2.74,0.905755,0.518667
0,2.76,0.51383,0.904814
0.020202,2.76,0.487997,0.865263
0.040404,2.76,0.468772,0.824271
0.0606061,2.76,0.455689,0.781775
0.0808081,2.76,0.448302,0.737745
0.10101,2.76,0.670476,0.711159
0.121212,2.76,0.584436,0.674373
0.141414,2.76,0.523754,0.622666
0.161616,2.76,0.486517,0.561403
0.181818,2.76,0.470734,0.495416
0.20202,2.76,0.474329,0.42901
0.222222,2.76,0.495146,0.365955
0.242424,2.76,0.53095,0.309496
0.262626,2.76,0.579423,0.262344
0.282828,2.76,0.638164,0.226681
0.30303,2.76,0.704694,0.20416
0.323232,2.76,0.776451,0.195903
0.343434,2.76,0.850792,0.2025
0.363636,2.76,0.924993,0.224014
0.383838,2.76,0.996249,0.259975
0.40404,2.76,1.06167,0.309384
0.424242,2.76,1.1183,0.370713
0.444444,2.76,1.16308,0.4419
0.464646,2.76,1.19287,0.520358
0.484848,2.76,0.872112,0.424339
0.505051,2.76,0.861532,0.434268
0.525253,2.76,0.656984,0.507874
0.545455,2.76,0.653903,0.517829
0.565657,2.76,0.652579,0.525559
0.585859,2.76,1.37892,0.203297
0.606061,2.76,1.24982,0.259075
0.626263,2.76,1.13306,0.321437
0.646465,2.76,1.02777,0.385098
0.666667,2.76,0.933018,0.446025
0.686869,2.76,0.847845,0.501437
0.707071,2.76,0.771245,0.549804
0.727273,2.76,0.702175,0.590851
0.747475,2.76,0.639551,0.625553
0.767677,2.76,0.582249,0.656139
0.787879,2.76,0.529105,0.686089
0.808081,2.76,0.519217,0.682028
0.828283,2.76,0.445389,0.655842
0.848485,2.76,0.356774,0.627023
0.868687,2.76,0.267175,0.59577
0.888889,2.76,0.189748,0.562308
0.909091,2.76,0.137004,0.526884
0.929293,2.76,0.258216,0.450448
0.949495,2.76,0.123014,0.388183
0.969697,2.76,0.0410011,0.310885
0.989899,2.76,0.0595886,0.230572
1.0101,2.76,0.234919,0.171954
1.0303,2.76,0.427533,0.172144
1.05051,2.76,0.530108,0.192351
1.07071,2.76,0.629,0.22455
1.09091,2.76,0.723897,0.264843
1.11111,2.76,0.814713,0.309711
1.13131,2.76,0.901597,0.356012
1.15152,2.76,0.984927,0.400983
1.17172,2.76,1.06531,0.442242
1.19192,2.76,1.1436,0.477782
1.21212,2.76,1.22085,0.505977
1.23232,2.76,1.29838,0.525578
1.25253,2.76,1.31363,0.511139
1.27273,2.76,1.37039,0.468528
1.29293,2.76,0.958041,0.594442
1.31313,2.76,0.985923,0.545533
1.33333,2.76,1.02145,0.500405
1.35354,2.76,1.06658,0.454448
1.37374,2.76,1.12329,0.404498
1.39394,2.76,1.19361,0.348836
1.41414,2.76,1.2796,0.287187
1.43434,2.76,1.38335,0.220722
1.45455,2.76,1.26323,0.421112
1.47475,2.76,1.23146,0.409627
1.49495,2.76,1.19746,0.397245
1.51515,2.76,1.16146,0.383962
1.53535,2.76,1.12375,0.369779
1.55556,2.76,1.08468,0.3547
1.57576,2.76,1.04464,0.338727
1.59596,2.76,0.979911,0.34131
1.61616,2.76,0.937203,0.343827
1.63636,2.76,0.877451,0.349077
1.65657,2.76,0.805253,0.356831
1.67677,2.76,0.754063,0.357299
1.69697,2.76,0.649941,0.369597
1.71717,2.76,0.55676,0.38197
1.73737,2.76,0.47582,0.394303
1.75758,2.76,0.408311,0.406497
1.77778,2.76,0.355305,0.418461
1.79798,2.76,0.317763,0.430118
1.81818,2.76,0.296531,0.441403
1.83838,2.76,0.292339,0.452262
1.85859,2.76,0.305807,0.462652
1.87879,2.76,0.337437,0.472543
1.89899,2.76,0.387619,0.481917
1.91919,2.76,0.456628,0.490768
1.93939,2.76,0.544626,0.499099
1.9596,2.76,0.651661,0.506927
1.9798,2.76,0.777666,0.514282
2,2.76,0.92246,0.521204
0,2.78,0.503469,0.935705
0.020202,2.78,0.484809,0.897285
0.040404,2.78,0.472109,0.857416
0.0606061,2.78,0.464928,0.816037
0.0808081,2.78,0.46284,0.773118
0.10101,2.78,0.465438,0.728661
0.121212,2.78,0.590375,0.703503
0.141414,2.78,0.529384,0.659712
0.161616,2.78,0.492457,0.603794
0.181818,2.78,0.477448,0.54087
0.20202,2.78,0.482129,0.475528
0.222222,2.78,0.504192,0.411826
0.242424,2.78,0.541247,0.353292
0.262626,2.78,0.590823,0.302925
0.282828,2.78,0.650367,0.263192
0.30303,2.78,0.717246,0.236031
0.323232,2.78,0.788746,0.222849
0.343434,2.78,0.86207,0.224523
0.363636,2.78,0.934341,0.2414
0.383838,2.78,1.0026,0.273297
0.40404,2.78,1.06381,0.3195
0.424242,2.78,1.11485,0.378766
0.444444,2.78,1.15251,0.449321
0.464646,2.78,0.886238,0.424964
0.484848,2.78,0.876093,0.433072
0.505051,2.78,0.864351,0.441218
0.525253,2.78,0.850985,0.449439
0.545455,2.78,0.660364,0.527237
0.565657,2.78,0.655455,0.535899
0.585859,2.78,0.652036,0.542298
0.606061,2.78,0.64944,0.546488
0.626263,2.78,1.18118,0.264864
0.646465,2.78,1.05708,0.326143
0.666667,2.78,0.944398,0.386003
0.686869,2.78,0.842258,0.441491
0.707071,2.78,0.749731,0.490906
0.727273,2.78,0.66585,0.533799
0.747475,2.78,0.589611,0.570972
0.767677,2.78,0.519966,0.604482
0.787879,2.78,0.493668,0.643667
0.808081,2.78,0.438494,0.626289
0.828283,2.78,0.363179,0.606282
0.848485,2.78,0.280393,0.583807
0.868687,2.78,0.202158,0.559046
0.888889,2.78,0.139851,0.532208
0.909091,2.78,0.104204,0.503522
0.929293,2.78,0.27166,0.403663
0.949495,2.78,0.133143,0.362322
0.969697,2.78,0.0476721,0.303058
0.989899,2.78,0.0636134,0.234615
1.0101,2.78,0.238064,0.178431
1.0303,2.78,0.378656,0.16621
1.05051,2.78,0.473397,0.175336
1.07071,2.78,0.565711,0.196128
1.09091,2.78,0.655181,0.224914
1.11111,2.78,0.741619,0.258401
1.13131,2.78,0.825069,0.293673
1.15152,2.78,0.905806,0.328194
1.17172,2.78,0.984337,0.359807
1.19192,2.78,1.0614,0.386733
1.21212,2.78,1.13796,0.407571
1.23232,2.78,1.21521,0.421299
1.25253,2.78,1.2946,0.427274
1.27273,2.78,1.32471,0.384341
1.29293,2.78,0.91142,0.520609
1.31313,2.78,0.957733,0.472654
1.33333,2.78,1.01357,0.428659
1.35354,2.78,1.08093,0.384117
1.37374,2.78,1.16184,0.335966
1.39394,2.78,1.25836,0.28259
1.41414,2.78,1.26369,0.457923
1.43434,2.78,1.23831,0.448276
1.45455,2.78,1.21031,0.437711
1.47475,2.78,1.17985,0.426224
1.49495,2.78,1.14713,0.413808
1.51515,2.78,1.11241,0.400463
1.53535,2.78,1.07602,0.386187
1.55556,2.78,1.03831,0.370983
1.57576,2.78,0.99971,0.354855
1.59596,2.78,0.937087,0.353147
1.61616,2.78,0.894115,0.355553
1.63636,2.78,0.835841,0.360602
1.65657,2.78,0.766676,0.368069
1.67677,2.78,0.690726,0.377738
1.69697,2.78,0.611791,0.389402
1.71717,2.78,0.557305,0.396018
1.73737,2.78,0.474868,0.40813
1.75758,2.78,0.407828,0.42002
1.77778,2.78,0.356867,0.431602
1.79798,2.78,0.322553,0.442802
1.81818,2.78,0.30534,0.453557
1.83838,2.78,0.305568,0.463816
1.85859,2.78,0.323463,0.473541
1.87879,2.78,0.359137,0.482704
1.89899,2.78,0.412587,0.491289
1.91919,2.78,0.483698,0.499293
1.93939,2.78,0.572239,0.506724
1.9596,2.78,0.677865,0.513602
1.9798,2.78,0.800119,0.519959
2,2.78,0.938428,0.525838
0,2.8,0.496406,0.962953
0.020202,2.8,0.48434,0.925654
0.040404,2.8,0.477617,0.886903
0.0606061,2.8,0.475817,0.84664
0.0808081,2.8,0.47854,0.804837
0.10101,2.8,0.4854,0.761496
0.121212,2.8,0.596509,0.723276
0.141414,2.8,0.535582,0.688759
0.161616,2.8,0.499263,0.63952
0.181818,2.8,0.485254,0.580964
0.20202,2.8,0.491173,0.517965
0.222222,2.8,0.51456,0.454868
0.242424,2.8,0.55287,0.395487
0.262626,2.8,0.60348,0.343103
0.282828,2.8,0.663684,0.300473
0.30303,2.8,0.730696,0.269817
0.323232,2.8,0.801648,0.252829
0.343434,2.8,0.87359,0.250673
0.363636,2.8,0.943493,0.26398
0.383838,2.8,1.00824,0.292852
0.40404,2.8,1.06465,0.336863
0.424242,2.8,1.10944,0.395053
0.444444,2.8,1.13926,0.465935
0.464646,2.8,0.895026,0.436432
0.484848,2.8,0.883922,0.443088
0.505051,2.8,0.871204,0.449656
0.525253,2.8,0.856844,0.456165
0.545455,2.8,0.669484,0.535993
0.565657,2.8,0.66092,0.545632
0.585859,2.8,0.654296,0.552934
0.606061,2.8,0.648926,0.55794
0.626263,2.8,0.644203,0.560706
0.646465,2.8,0.639605,0.561306
0.666667,2.8,0.984281,0.330885
0.686869,2.8,0.864399,0.3861
0.707071,2.8,0.75506,0.436205
0.727273,2.8,0.655378,0.480579
0.747475,2.8,0.564425,0.519854
0.767677,2.8,0.481235,0.555911
0.787879,2.8,0.445094,0.58682
0.808081,2.8,0.382372,0.575544
0.828283,2.8,0.307411,0.561784
0.848485,2.8,0.231103,0.545683
0.868687,2.8,0.163689,0.527409
0.888889,2.8,0.114769,0.507151
0.909091,2.8,0.0932919,0.485123
0.929293,2.8,0.107564,0.461563
0.949495,2.8,0.162744,0.331292
0.969697,2.8,0.0670811,0.292625
0.989899,2.8,0.0737402,0.238701
1.0101,2.8,0.240772,0.187685
1.0303,2.8,0.330642,0.161369
1.05051,2.8,0.418892,0.161633
1.07071,2.8,0.506275,0.172872
1.09091,2.8,0.59227,0.191638
1.11111,2.8,0.676586,0.214866
1.13131,2.8,0.759162,0.239865
1.15152,2.8,0.840171,0.264327
1.17172,2.8,0.920013,0.28632
1.19192,2.8,0.999323,0.304291
1.21212,2.8,1.07897,0.317065
1.23232,2.8,1.16004,0.323847
1.25253,2.8,1.24386,0.32422
1.27273,2.8,1.29446,0.316249
1.29293,2.8,0.897484,0.455118
1.31313,2.8,0.964036,0.408687
1.33333,2.8,1.04203,0.366439
1.35354,2.8,1.26417,0.496757
1.37374,2.8,1.24875,0.489914
1.39394,2.8,1.23043,0.482166
1.41414,2.8,1.20923,0.473498
1.43434,2.8,1.18523,0.463899
1.45455,2.8,1.15856,0.453361
1.47475,2.8,1.12939,0.441876
1.49495,2.8,1.09797,0.42944
1.51515,2.8,1.06457,0.41605
1.53535,2.8,1.02953,0.401704
1.55556,2.8,0.993244,0.386405
1.57576,2.8,0.95616,0.370155
1.59596,2.8,0.918772,0.352959
1.61616,2.8,0.853242,0.366499
1.63636,2.8,0.79641,0.37128
1.65657,2.8,0.730185,0.378402
1.67677,2.8,0.658487,0.387651
1.69697,2.8,0.584931,0.398824
1.71717,2.8,0.512824,0.41173
1.73737,2.8,0.480274,0.422351
1.75758,2.8,0.412534,0.434028
1.77778,2.8,0.362552,0.445323
1.79798,2.8,0.330504,0.456165
1.81818,2.8,0.316453,0.466494
1.83838,2.8,0.320346,0.476263
1.85859,2.8,0.342018,0.485435
1.87879,2.8,0.381188,0.493988
1.89899,2.8,0.437463,0.501907
1.91919,2.8,0.510335,0.509193
1.93939,2.8,0.599182,0.515857
1.9596,2.8,0.703268,0.521922
1.9798,2.8,0.821741,0.527423
2,2.8,0.95364,0.532406
0,2.82,0.492571,0.986557
0.020202,2.82,0.486535,0.950371
0.040404,2.82,0.485253,0.912734
0.0606061,2.82,0.48833,0.873588
0.0808081,2.82,0.495389,0.832905
0.10101,2.82,0.506065,0.790689
0.121212,2.82,0.520014,0.746974
0.141414,2.82,0.542069,0.70934
0.161616,2.82,0.506656,0.668039
0.181818,2.82,0.493869,0.615084
0.20202,2.82,0.501176,0.555637
0.222222,2.82,0.52596,0.494325
0.242424,2.82,0.565527,0.435248
0.262626,2.82,0.617099,0.381976
0.282828,2.82,0.677817,0.337547
0.30303,2.82,0.744741,0.304471
0.323232,2.82,0.814851,0.284725
0.343434,2.82,0.885045,0.279758
0.363636,2.82,0.952138,0.290489
0.383838,2.82,1.01287,0.317304
0.40404,2.82,1.06388,0.360063
0.424242,2.82,1.10176,0.418091
0.444444,2.82,0.916891,0.443127
0.464646,2.82,0.906591,0.44874
0.484848,2.82,0.894695,0.454128
0.505051,2.82,0.881172,0.459308
0.525253,2.82,0.865994,0.464306
0.545455,2.82,0.84914,0.469154
0.565657,2.82,0.668566,0.554638
0.585859,2.82,0.658669,0.562885
0.606061,2.82,0.650445,0.568768
0.626263,2.82,0.643266,0.572327
0.646465,2.82,0.636591,0.573621
0.666667,2.82,0.62996,0.572725
0.686869,2.82,0.622994,0.569732
0.707071,2.82,0.790659,0.38597
0.727273,2.82,0.674409,0.431421
0.747475,2.82,0.56787,0.472385
0.767677,2.82,0.470153,0.51057
0.787879,2.82,0.424037,0.535372
0.808081,2.82,0.356183,0.530246
0.828283,2.82,0.282802,0.522744
0.848485,2.82,0.213004,0.512993
0.868687,2.82,0.155254,0.501142
0.888889,2.82,0.117368,0.487366
0.909091,2.82,0.106518,0.471861
0.929293,2.82,0.12923,0.454847
0.949495,2.82,0.191384,0.436569
0.969697,2.82,0.0980765,0.277742
0.989899,2.82,0.0875863,0.241503
1.0101,2.82,0.239432,0.198906
1.0303,2.82,0.283781,0.156666
1.05051,2.82,0.367038,0.150713
1.07071,2.82,0.451293,0.154675
1.09091,2.82,0.53592,0.165335
1.11111,2.82,0.620525,0.179849
1.13131,2.82,0.704943,0.195757
1.15152,2.82,0.789243,0.210974
1.17172,2.82,0.873722,0.223795
1.19192,2.82,0.95891,0.232894
1.21212,2.82,1.04557,0.237322
1.23232,2.82,1.13469,0.23651
1.25253,2.82,1.2275,0.230268
1.27273,2.82,1.32544,0.218782
1.29293,2.82,0.918752,0.399101
1.31313,2.82,1.22561,0.521883
1.33333,2.82,1.2177,0.516926
1.35354,2.82,1.20686,0.51108
1.37374,2.82,1.19301,0.504328
1.39394,2.82,1.17616,0.496655
1.41414,2.82,1.15636,0.488047
1.43434,2.82,1.13369,0.478492
1.45455,2.82,1.10831,0.46798
1.47475,2.82,1.08042,0.456504
1.49495,2.82,1.05029,0.444058
1.51515,2.82,1.01822,0.430639
1.53535,2.82,0.984571,0.416245
1.55556,2.82,0.949763,0.400877
1.57576,2.82,0.914261,0.384538
1.59596,2.82,0.878587,0.367232
1.61616,2.82,0.814648,0.376617
1.63636,2.82,0.759244,0.381078
1.65657,2.82,0.695887,0.387809
1.67677,2.82,0.628311,0.396601
1.69697,2.82,0.559946,0.407256
1.71717,2.82,0.493914,0.419584
1.73737,2.82,0.433032,0.433405
1.75758,2.82,0.422109,0.44805
1.77778,2.82,0.372067,0.459178
1.79798,2.82,0.341349,0.469786
1.81818,2.82,0.329627,0.479818
1.83838,2.82,0.336456,0.489231
1.85859,2.82,0.361279,0.49799
1.87879,2.82,0.403425,0.506075
1.89899,2.82,0.462107,0.513477
1.91919,2.82,0.536426,0.520198
1.93939,2.82,0.625367,0.526252
1.9596,2.82,0.727804,0.531666
1.9798,2.82,0.842495,0.536478
2,2.82,0.968082,0.540737
0,2.84,0.491887,1.00652
0.020202,2.84,0.49133,0.971437
0.040404,2.84,0.494969,0.934911
0.0606061,2.84,0.502433,0.896882
0.0808081,2.84,0.513367,0.857325
0.10101,2.84,0.527431,0.816245
0.121212,2.84,0.544301,0.773676
0.141414,2.84,0.563671,0.729686
0.161616,2.84,0.514384,0.688929
0.181818,2.84,0.503039,0.642737
0.20202,2.84,0.511878,0.587974
0.222222,2.84,0.538133,0.529555
0.242424,2.84,0.578955,0.471864
0.262626,2.84,0.631413,0.418757
0.282828,2.84,0.692496,0.373559
0.30303,2.84,0.75911,0.339063
0.323232,2.84,0.828081,0.317533
0.343434,2.84,0.896155,0.310704
0.363636,2.84,0.959994,0.31978
0.383838,2.84,1.01618,0.345433
0.40404,2.84,1.06122,0.387807
0.424242,2.84,1.09152,0.446515
0.444444,2.84,0.93104,0.457035
0.464646,2.84,0.920111,0.461658
0.484848,2.84,0.907577,0.46595
0.505051,2.84,0.893406,0.469924
0.525253,2.84,0.877572,0.473599
0.545455,2.84,0.860054,0.477002
0.565657,2.84,0.840834,0.480168
0.585859,2.84,0.664776,0.57205
0.606061,2.84,0.653629,0.578849
0.626263,2.84,0.643917,0.583261
0.646465,2.84,0.635075,0.585327
0.666667,2.84,0.626624,0.58511
0.686869,2.84,0.618164,0.582685
0.707071,2.84,0.609381,0.578147
0.727273,2.84,0.600043,0.571606
0.747475,2.84,0.604498,0.428759
0.767677,2.84,0.499794,0.486461
0.787879,2.84,0.436593,0.489867
0.808081,2.84,0.365407,0.490882
0.828283,2.84,0.294215,0.489593
0.848485,2.84,0.230345,0.48611
0.868687,2.84,0.180482,0.480565
0.888889,2.84,0.150663,0.473115
0.909091,2.84,0.146281,0.463941
0.929293,2.84,0.172081,0.453245
0.949495,2.84,0.232164,0.441256
0.969697,2.84,0.138721,0.256163
0.989899,2.84,0.101983,0.241291
1.0101,2.84,0.162717,0.172021
1.0303,2.84,0.238507,0.151053
1.05051,2.84,0.318425,0.14195
1.07071,2.84,0.40151,0.141339
1.09091,2.84,0.487032,0.146227
1.11111,2.84,0.574493,0.153999
1.13131,2.84,0.663624,0.162419
1.15152,2.84,0.754391,0.169631
1.17172,2.84,0.846987,0.174154
1.19192,2.84,0.941838,0.174888
1.21212,2.84,1.0396,0.171112
1.23232,2.84,1.14117,0.162482
1.25253,2.84,0.976949,0.355114
1.27273,2.84,1.01668,0.386943
1.29293,2.84,1.05628,0.411392
1.31313,2.84,1.16721,0.535014
1.33333,2.84,1.16102,0.530142
1.35354,2.84,1.15176,0.524374
1.37374,2.84,1.13939,0.51769
1.39394,2.84,1.12392,0.510075
1.41414,2.84,1.10542,0.501514
1.43434,2.84,1.08402,0.491995
1.45455,2.84,1.05989,0.481508
1.47475,2.84,1.03326,0.470044
1.49495,2.84,1.00441,0.457598
1.51515,2.84,0.973672,0.444165
1.53535,2.84,0.941435,0.429743
1.55556,2.84,0.908139,0.414333
1.57576,2.84,0.874274,0.397936
1.59596,2.84,0.840386,0.380556
1.61616,2.84,0.778402,0.385876
1.63636,2.84,0.724435,0.389976
1.65657,2.84,0.663896,0.396286
1.67677,2.84,0.600334,0.404599
1.69697,2.84,0.536993,0.414721
1.71717,2.84,0.47681,0.426465
1.73737,2.84,0.422418,0.439655
1.75758,2.84,0.376142,0.454127
1.77778,2.84,0.340002,0.469724
1.79798,2.84,0.354827,0.483238
1.81818,2.84,0.344626,0.493128
1.83838,2.84,0.353688,0.502343
1.85859,2.84,0.381063,0.510852
1.87879,2.84,0.425688,0.518638
1.89899,2.84,0.486384,0.525695
1.91919,2.84,0.561861,0.532029
1.93939,2.84,0.650713,0.537656
1.9596,2.84,0.75142,0.542607
1.9798,2.84,0.862348,0.546921
2,2.84,0.98175,0.550652
0,2.86,0.494274,1.02283
0.020202,2.86,0.49866,0.988852
0.040404,2.86,0.506714,0.953434
0.0606061,2.86,0.51809,0.916526
0.0808081,2.86,0.532453,0.878101
0.10101,2.86,0.549488,0.838167
0.121212,2.86,0.568894,0.796761
0.141414,2.86,0.590388,0.753949
0.161616,2.86,0.613702,0.709831
0.181818,2.86,0.51254,0.663545
0.20202,2.86,0.523055,0.614528
0.222222,2.86,0.550849,0.560036
0.242424,2.86,0.592921,0.504741
0.262626,2.86,0.646186,0.452781
0.282828,2.86,0.707481,0.407767
0.30303,2.86,0.773558,0.37278
0.323232,2.86,0.841091,0.350369
0.343434,2.86,0.906672,0.342553
0.363636,2.86,0.96681,0.350822
0.383838,2.86,1.01793,0.376135
0.40404,2.86,1.05639,0.418921
0.424242,2.86,0.956106,0.466975
0.444444,2.86,0.946259,0.471192
0.464646,2.86,0.934836,0.47498
0.484848,2.86,0.921802,0.478338
0.505051,2.86,0.907127,0.481275
0.525253,2.86,0.890785,0.483804
0.545455,2.86,0.872755,0.485947
0.565657,2.86,0.853019,0.487734
0.585859,2.86,0.672251,0.580367
0.606061,2.86,0.658126,0.588101
0.626263,2.86,0.645814,0.593402
0.646465,2.86,0.634729,0.596299
0.666667,2.86,0.624369,0.596837
0.686869,2.86,0.614316,0.595077
0.707071,2.86,0.604235,0.591098
0.727273,2.86,0.593871,0.584995
0.747475,2.86,0.583057,0.576881
0.767677,2.86,0.495906,0.621891
0.787879,2.86,0.450165,0.59485
0.808081,2.86,0.405605,0.566349
